what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.wsi.ui,1.0.500.v200901141851,"org.eclipse.wst.wsi.ui",1272543299496
started,bundle,org.eclipse.jst.jsf.ui,1.2.3.v201001271707,"org.eclipse.jst.jsf.ui",1272543299718
started,bundle,org.jboss.tools.esb.project.ui,1.3.0.v201003050540R-H56-GA,"org.jboss.tools.esb.project.ui",1272543299733
started,bundle,org.eclipse.wst.css.core,1.1.301.v200910161432,"org.eclipse.wst.css.core",1272543300832
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272543600029
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1272543602549
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1272543605103
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1272543606099
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1272543606101
started,bundle,org.eclipse.wst.ws.service.policy,1.0.103.v200905151848,"org.eclipse.wst.ws.service.policy",1272543610500
started,bundle,org.eclipse.wst.command.env,1.0.408.v200903110045,"org.eclipse.wst.command.env",1272543610609
started,bundle,org.eclipse.wst.ws,1.1.103.v200903111822,"org.eclipse.wst.ws",1272543610617
started,bundle,org.maven.ide.eclipse.editor,0.10.0.20100209-0800,"org.maven.ide.eclipse.editor",1272543610845
started,bundle,org.maven.ide.eclipse.refactoring,0.10.0.20100209-0800,"org.maven.ide.eclipse.refactoring",1272543610994
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272543636958
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272545987088
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272545988397
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272546065671
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.PropertySheet",1272546087204
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272546090771
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272546094724
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272546096139
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272546099136
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272546100091
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272546120292
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1272546122599
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1272546125006
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1272546126547
