what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272483271480
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272483272537
activated,view,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.ServersView",1272483274467
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1272483281000
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272483283514
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272483306906
activated,view,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.ServersView",1272483308588
executed,command,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.run",1272483310930
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272483312725
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1272483316582
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272483347562
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272483348672
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272483430364
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272483431847
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272483454514
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272483455657
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272483461558
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272483462177
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272483466409
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272483467266
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272483476986
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272483477809
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272483483781
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272483484806
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272483501240
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272483525901
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272483531085
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1272483535811
activated,editor,org.jboss.tools.jst.jsp,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1272483538865
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1272483542144
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1272483543295
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1272483548933
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272483552373
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272483558935
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1272483560690
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1272483561900
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1272483569197
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272483570521
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272483576612
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1272483577931
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272483578811
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272483592749
activated,editor,org.jboss.tools.jst.jsp,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1272483596619
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1272483599509
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.findReplace",1272483600141
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272483600215
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272483617707
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1272483621966
activated,view,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.ServersView",1272483625639
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272483629099
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1272483630478
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272483698825
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272483699460
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272483701648
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272483702711
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272483704709
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272483705968
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272483737752
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272483738897
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272483739975
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272483740998
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272483748238
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272483750821
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272483752741
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272483755215
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272483757581
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272483764285
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272483893513
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272483894499
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272484080280
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272484081086
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272484086201
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272484090341
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272484210715
